count,mean,std,min,25%,50%,75%,max,delta,id,wac,awp,ndc_formatted,price,unit_price,description,product_size,manufacturer_name,brand,strength
7.0,3.64,0.0,3.64,3.64,3.64,3.64,3.64,0.0,46531,41.06,58.28,45802-0495-35,3.64,0.24,Desoximetasone Cream 0.25%,15 GM,PADAGIS,Topicort,0.25%
7.0,20.349999999999998,3.837369354665453e-15,20.35,20.35,20.35,20.35,20.35,0.0,46537,250.44,1415.5,29300-0353-10,20.35,0.02,Doxazosin Mesylate Tab 4 MG,1000,UNICHEM PHARMACEUTICALS,Cardura,4MG
7.0,194.95000000000002,3.0698954837323625e-14,194.95,194.95,194.95,194.95,194.95,0.0,46542,473.23,680.69,24470-0920-60,194.95,3.25,Desonide Gel 0.05%,60 GM,CINTEX,DesOwen,0.05%
3.0,24.570000000000004,4.351167857633658e-15,24.57,24.57,24.57,24.57,24.57,0.0,46561,60.0,445.2,72205-0170-72,24.57,0.05,Acyclovir Susp 200 MG/5ML,473 ML,NOVADOZ PHARMACEUTICALS,Zovirax,200MG/5ML
7.0,21.960000000000004,3.837369354665453e-15,21.96,21.96,21.96,21.96,21.96,0.0,46563,35.0,0.0,72485-0422-10,21.96,21.96,Ampicillin Sodium For Inj 2 GM,1 X 10,ARMAS PHARMACEUTICALS,Polycillin,2GM
3.0,11.14,0.0,11.14,11.14,11.14,11.14,11.14,0.0,46580,49.98,365.67,69367-0356-30,11.14,0.37,Ramelteon Tab 8 MG,30,WESTMINSTER PHARMACEUTICALS,Rozerem,8MG
7.0,2.25,0.0,2.25,2.25,2.25,2.25,2.25,0.0,46586,8.19,10.11,45802-0054-36,2.25,0.03,Triamcinolone Acetonide Oint 0.025%,80 GM,PADAGIS,Aristocort/Kenalog,0.025%
2.0,1.9,0.0,1.9,1.9,1.9,1.9,1.9,0.0,46587,7.9,9.48,45802-0064-36,1.9,0.02,Triamcinolone Acetonide Cream 0.1%,80 GM,PADAGIS,Aristocort/Kenalog,0.1%
3.0,5.489999999999999,1.0877919644084146e-15,5.49,5.49,5.49,5.49,5.49,0.0,46615,41.26,0.0,68382-0546-06,5.49,0.18,Memantine HCl Cap ER 24HR 7 MG,30,ZYDUS PHARMACEUTICALS (USA),Namenda XR,7MG
7.0,12.429999999999998,1.9186846773327266e-15,12.43,12.43,12.43,12.43,12.43,0.0,46625,56.87,890.1,33342-0193-10,12.43,0.14,Amlodipine Besylate-Olmesartan Medoxomil Tab 10-40 MG,90,MACLEODS PHARMACEUTICALS,Azor,10-40MG
7.0,9.22,0.0,9.22,9.22,9.22,9.22,9.22,0.0,46626,51.0,125.0,33342-0117-07,9.22,0.31,Candesartan Cilexetil Tab 32 MG,30,MACLEODS PHARMACEUTICALS,Atacand,32MG
7.0,2.8799999999999994,4.796711693331816e-16,2.88,2.88,2.88,2.88,2.88,0.0,46457,11.51,13.81,00054-4179-25,2.88,0.03,Dexamethasone Tab 0.5 MG,100,HIKMA PHARMACEUTICALS USA,Decadron,0.5MG
6.0,2.49,0.0,2.49,2.49,2.49,2.49,2.49,0.0,46441,5.75,30.07,69230-0323-33,2.49,0.02,Loratadine Tab 10 MG,100,CAMBER CONSUMER CARE,Claritin,10MG
7.0,1.4599999999999997,2.398355846665908e-16,1.46,1.46,1.46,1.46,1.46,0.0,46082,2.7,16.45,16729-0184-01,1.46,0.01,Hydrochlorothiazide Tab 50 MG,100,ACCORD HEALTHCARE,Microzide,50MG
5.0,68.26,0.0,68.26,68.26,68.26,68.26,68.26,0.0,46406,243.95,0.0,70700-0156-91,68.26,68.26,Etonogestrel  EE Vaginal Ring 120-15MCG,1 X 3,False,Nuvaring,120-15MCG/MCG
7.0,9.03,0.0,9.03,9.03,9.03,9.03,9.03,0.0,46083,21.61,133.0,16729-0184-17,9.03,0.01,Hydrochlorothiazide Tab 50 MG,1000,ACCORD HEALTHCARE,Microzide,50MG
7.0,5.9799999999999995,9.593423386663633e-16,5.98,5.98,5.98,5.98,5.98,0.0,46086,49.36,242.73,68382-0525-01,5.98,0.06,Bumetanide Tab 0.5 MG,100,ZYDUS PHARMACEUTICALS (USA),Bumex,0.5MG
7.0,1.5500000000000003,2.398355846665908e-16,1.55,1.55,1.55,1.55,1.55,0.0,46143,9.0,235.55,27241-0098-03,1.55,0.05,Duloxetine HCl Enteric Coated Pellets Cap 30 MG (Base Eq),30,AJANTA PHARMA LIMITED,Cymbalta,30MG
7.0,25.099999999999998,3.837369354665453e-15,25.1,25.1,25.1,25.1,25.1,0.0,46176,54.1,408.1,69584-0425-90,25.1,0.03,Imipramine HCl Tab 10 MG,1000,OXFORD PHARMACEUTICALS,Tofranil,10MG
1.0,3.95,,3.95,3.95,3.95,3.95,3.95,0.0,46177,6.89,71.76,69584-0426-10,3.95,0.04,Imipramine HCl Tab 25 MG,100,OXFORD PHARMACEUTICALS,Tofranil,25MG
3.0,32.68,0.0,32.68,32.68,32.68,32.68,32.68,0.0,46178,63.7,681.72,69584-0426-90,32.68,0.03,Imipramine HCl Tab 25 MG,1000,OXFORD PHARMACEUTICALS,Tofranil,25MG
7.0,900.3999999999999,1.227958193492945e-13,900.4,900.4,900.4,900.4,900.4,0.0,45729,1418.0,1701.6,80777-0110-96,900.4,900.4,Spikevax 50 MCG/0.5ML,0.5 ML X 10,MODERNA US INC,Spikevax,50MCG/0.5ML
1.0,6.86,,6.86,6.86,6.86,6.86,6.86,0.0,46189,11.95,508.5,69584-0844-10,6.86,0.07,Sotalol HCl Tab 240 MG,100,OXFORD PHARMACEUTICALS,Betapace,240MG
7.0,31.42000000000001,7.674738709330906e-15,31.42,31.42,31.42,31.42,31.42,0.0,46192,105.9,360.0,43547-0655-10,31.42,0.31,Tranylcypromine Sulfate Tab 10 MG,100,SOLCO HEALTHCARE,Parnate,10MG
7.0,20.7,0.0,20.7,20.7,20.7,20.7,20.7,0.0,46195,106.84,436.24,59651-0426-99,20.7,0.02,Spironolactone Tab 25 MG,1000,AUROBINDO PHARMA,Aldactone,25MG
7.0,26.539999999999996,3.837369354665453e-15,26.54,26.54,26.54,26.54,26.54,0.0,46197,60.0,2260.4,60219-1145-03,26.54,0.88,Darunavir Tab 800 MG,30,AMNEAL PHARMACEUTICALS,Prezista,800MG
7.0,9.179999999999998,1.9186846773327266e-15,9.18,9.18,9.18,9.18,9.18,0.0,46208,16.79,28.2,62332-0620-05,9.18,1.84,Paclitaxel IV Conc 30 MG/5ML (6 MG/ML),5 ML,ALEMBIC PHARMACEUTICALS,Onxol,30MG/5ML
5.0,72.95,0.0,72.95,72.95,72.95,72.95,72.95,0.0,46210,150.0,1001.92,62332-0663-90,72.95,0.81,Dapsone Gel 7.5%,90 GM,ALEMBIC PHARMACEUTICALS,Aczone,7.5%
7.0,14.789999999999996,3.837369354665453e-15,14.79,14.79,14.79,14.79,14.79,0.0,46240,74.59,89.51,63304-0692-05,14.79,0.03,Clindamycin HCl Cap 150 MG,500,SUN PHARMACEUTICALS,Cleocin,150MG
7.0,3.9499999999999997,4.796711693331816e-16,3.95,3.95,3.95,3.95,3.95,0.0,46251,12.0,630.69,65862-0512-90,3.95,0.04,Pioglitazone HCl Tab 15 MG (Base Equiv),90,AUROBINDO PHARMA,Actos,15MG
7.0,3.6200000000000006,4.796711693331816e-16,3.62,3.62,3.62,3.62,3.62,0.0,46259,21.85,223.33,43547-0616-10,3.62,0.04,Bisoprolol Fumarate Tab 5 MG,100,SOLCO HEALTHCARE,Zebeta,5MG
7.0,8.950000000000001,0.0,8.950000000000001,8.950000000000001,8.950000000000001,8.950000000000001,8.950000000000001,0.0,46261,30.1,532.9,23155-0866-10,8.950000000000001,0.01,Gabapentin Cap 100 MG,1000,AVET PHARMACEUTICALS,Neurontin,100MG
3.0,8.05,0.0,8.05,8.05,8.05,8.05,8.05,0.0,46270,25.0,210.0,16571-0835-01,8.05,0.08,Azathioprine Tab 50 MG,100,RISING PHARMACEUTICALS,Imuran,50MG
7.0,179.56999999999996,3.0698954837323625e-14,179.57,179.57,179.57,179.57,179.57,0.0,46294,578.34,694.01,00904-7316-73,179.57,5.99,Sodium Citrate  Citric Acid Soln 500-334 MG/5ML,30 ML X 100,MAJOR PHARMACEUTICALS,Bicitra,3-2GM/30ML
3.0,5.75,0.0,5.75,5.75,5.75,5.75,5.75,0.0,46299,16.68,20.02,00536-1390-48,5.75,2.88,Ibuprofen Tab 200 MG,2 X 50,RUGBY LABORATORIES,Motrin,200MG
4.0,3.75,0.0,3.75,3.75,3.75,3.75,3.75,0.0,46301,0.0,0.0,00536-1397-08,3.75,0.06,Melatonin Quick Dissolve ODT 10 MG,60,False,Melatonin ODT,10MG
3.0,134.95,0.0,134.95,134.95,134.95,134.95,134.95,0.0,46309,1200.0,5827.8,72205-0131-11,134.95,13.49,Tolvaptan Tab 30 MG,10,NOVADOZ PHARMACEUTICALS,Samsca,30MG
3.0,59.95000000000001,8.702335715267317e-15,59.95,59.95,59.95,59.95,59.95,0.0,46311,192.0,9548.08,72205-0167-66,59.95,0.06,Olmesartan Medoxomil Tab 40 MG,1000,NOVADOZ PHARMACEUTICALS,Benicar,40MG
3.0,31.88,0.0,31.88,31.88,31.88,31.88,31.88,0.0,46312,138.22,6873.55,72205-0166-66,31.88,0.03,Olmesartan Medoxomil Tab 20 MG,1000,NOVADOZ PHARMACEUTICALS,Benicar,20MG
7.0,14.25,0.0,14.25,14.25,14.25,14.25,14.25,0.0,46316,68.64,91.56,68180-0895-13,14.25,0.51,Turqoz 0.3-30 MG-MCG,28 X 3,LUPIN PHARMACEUTICALS,Lo Ovral,0.3-30MG-MCG
3.0,1.38,0.0,1.38,1.38,1.38,1.38,1.38,0.0,46326,23.6,101.03,00143-9249-20,1.38,0.07,Amoxicillin  K Clavulanate Tab 875-125 MG,20,HIKMA PHARMACEUTICALS USA,Augmentin,875-125MG
7.0,3.75,0.0,3.75,3.75,3.75,3.75,3.75,0.0,46333,6.95,52.4,43547-0567-10,3.75,0.04,Clonidine HCl Tab 0.3 MG,100,SOLCO HEALTHCARE,Catapres,0.3MG
1.0,5.98,,5.98,5.98,5.98,5.98,5.98,0.0,46350,36.0,332.25,29300-0214-19,5.98,0.07,Irbesartan Tab 300 MG,90,UNICHEM PHARMACEUTICALS,Avapro,300MG
7.0,324.54,0.0,324.54,324.54,324.54,324.54,324.54,0.0,46379,4687.19,5858.98,60505-4318-00,324.54,32.45,Tolvaptan Tab 30 MG,10,APOTEX,Samsca,30MG
7.0,903.6000000000001,1.227958193492945e-13,903.6,903.6,903.6,903.6,903.6,0.0,45732,1290.0,1548.0,80777-0291-80,903.6,903.6,Moderna COVID-19 Vac 6m-11y 25 MCG/0.25ML,0.3 ML X 10,MODERNA US INC,Spikevax Pediatric,25MCG/0.25ML
1.0,54.65,,54.65,54.65,54.65,54.65,54.65,0.0,17255,135.46,225.77,51672-3007-01,54.65,5.46,Hydrocortisone w/ Acetic Acid Otic Soln 1-2%,10 ML,SUN PHARMACEUTICALS,Acetasol HC,1-2%
7.0,2.4,0.0,2.4,2.4,2.4,2.4,2.4,0.0,45723,23.67,230.0,82685-0202-01,2.4,0.02,Digoxin Tab 250 MCG (0.25 MG),100,OLIVA THERAPEUTICS,Lanoxin,250MCG
7.0,110.35000000000001,1.5349477418661813e-14,110.35,110.35,110.35,110.35,110.35,0.0,44948,195.62,234.74,44523-0602-01,110.35,4.41,Sulfacetamide Sodium w/ Sulfur Lotion 10-5%,25 GM,BIOCOMP PHARMA,Plexion,10-5%
7.0,125.35000000000001,1.5349477418661813e-14,125.35,125.35,125.35,125.35,125.35,0.0,44963,708.25,6994.6,70700-0272-05,125.35,0.25,Ramelteon Tab 8 MG,500,XIROMED,Rozerem,8MG
7.0,2.48,0.0,2.48,2.48,2.48,2.48,2.48,0.0,44969,6.71,8.05,00536-1093-11,2.48,0.03,All Day Relief 220 MG,90,RUGBY LABORATORIES,Anaprox DS,220MG
3.0,325.23,0.0,325.23,325.23,325.23,325.23,325.23,0.0,44976,524.96,629.95,68682-0514-95,325.23,6.5,Tretinoin Microsphere Gel 0.04%,50 GM,OCEANSIDE PHARMACEUTICALS,Retin- A Micro,0.04%
3.0,451.25,0.0,451.25,451.25,451.25,451.25,451.25,0.0,44977,524.96,629.95,68682-0513-85,451.25,9.03,Tretinoin Microsphere Gel 0.1%,50 GM,OCEANSIDE PHARMACEUTICALS,Retin- A Micro,0.1%
3.0,214.9,0.0,214.9,214.9,214.9,214.9,214.9,0.0,44982,250.03,300.04,68682-0513-82,214.9,10.75,Tretinoin Microsphere Gel 0.1%,20 GM,OCEANSIDE PHARMACEUTICALS,Retin- A Micro,0.1%
3.0,62.95000000000001,8.702335715267317e-15,62.95,62.95,62.95,62.95,62.95,0.0,44999,125.0,2382.5,24979-0035-04,62.95,1.05,Cyclobenzaprine HCl Cap ER 24HR 15 MG,60,UPSHER-SMITH,Flexiril,15MG
3.0,8.25,0.0,8.25,8.25,8.25,8.25,8.25,0.0,45002,40.0,439.2,24979-0136-01,8.25,0.08,Fluphenazine HCl Tab 1 MG,100,UPSHER-SMITH,Prolixin,1MG
1.0,116.23,,116.23,116.23,116.23,116.23,116.23,0.0,45026,375.56,450.67,62756-0232-55,116.23,11.62,Loteprednol Etabonate Ophth Susp 0.5%,10 ML,SUN PHARMACEUTICALS,Lotemax,0.5%
7.0,33.47,0.0,33.47,33.47,33.47,33.47,33.47,0.0,45027,79.55,99.44,70069-0201-01,33.47,2.23,Pilocarpine HCl Ophth Soln 4%,15 ML,SOMERSET THERAPEUTICS,Isopto Carpine,4%
7.0,30.650000000000002,3.837369354665453e-15,30.65,30.65,30.65,30.65,30.65,0.0,45044,65.07,222.44,00527-1407-01,30.65,0.31,Pilocarpine HCl Tab 7.5 MG,100,LANNETT,Salagen,7.5MG
3.0,9.5,0.0,9.5,9.5,9.5,9.5,9.5,0.0,45047,42.75,1424.15,23155-0758-05,9.5,0.02,Sertraline HCl Tab 50 MG,500,AVET PHARMACEUTICALS,Zoloft,50MG
3.0,11.32,0.0,11.32,11.32,11.32,11.32,11.32,0.0,45056,9.5,11.31,16571-0111-48,11.32,0.02,Chlorhexidine Gluconate Soln 4%,473 ML,RISING PHARMACEUTICALS,PERIDEX,4%
7.0,72.51,0.0,72.51,72.51,72.51,72.51,72.51,0.0,45064,75.0,0.0,68180-0433-02,72.51,24.17,Bromfenac Sodium Ophth Soln 0.07% (Base Equivalent),3 ML,LUPIN PHARMACEUTICALS,Prolensa,0.07%
7.0,84.97000000000001,1.5349477418661813e-14,84.97,84.97,84.97,84.97,84.97,0.0,45066,213.4,266.75,70069-0381-10,84.97,84.97,Haloperidol Decanoate IM Soln 50 MG/ML,1 ML X 10,SOMERSET THERAPEUTICS,Haldol,50MG/ML
7.0,340.55,0.0,340.55,340.55,340.55,340.55,340.55,0.0,45070,800.0,1000.0,70069-0072-10,340.55,34.05,Naloxone HCl Inj 4 MG/10ML,10 ML X 10,SOMERSET THERAPEUTICS,Narcon,4MG/10ML
7.0,85.0,0.0,85.0,85.0,85.0,85.0,85.0,0.0,45071,194.0,242.5,70069-0383-05,85.0,85.0,Haloperidol Decanoate IM Soln 100 MG/ML,1 ML X 5,SOMERSET THERAPEUTICS,Haldol,100MG/ML
7.0,17.349999999999998,3.837369354665453e-15,17.35,17.35,17.35,17.35,17.35,0.0,45072,38.8,48.5,70069-0383-01,17.35,17.35,Haloperidol Decanoate IM Soln 100 MG/ML,1 ML,SOMERSET THERAPEUTICS,Haldol,100MG/ML
7.0,13.150000000000002,1.9186846773327266e-15,13.15,13.15,13.15,13.15,13.15,0.0,45074,21.34,26.68,70069-0381-01,13.15,13.15,Haloperidol Decanoate IM Soln 50 MG/ML,1 ML,SOMERSET THERAPEUTICS,Haldol,50MG/ML
3.0,12.699999999999998,2.175583928816829e-15,12.7,12.7,12.7,12.7,12.7,0.0,45093,13.11,17.2,54838-0001-80,12.7,0.03,Ferrous Sulfate Soln 220 MG/5ML (44 MG/5ML Elemental Fe),473 ML,SILARX,Fer-In- Sol,220 (44 Fe)MG/5ML
7.0,0.9900000000000001,1.199177923332954e-16,0.99,0.99,0.99,0.99,0.99,0.0,45102,12.17,48.66,33342-0062-07,0.99,0.03,Valsartan Tab 40 MG,30,MACLEODS PHARMACEUTICALS,Diovan,40MG
7.0,1.5199999999999998,2.398355846665908e-16,1.52,1.52,1.52,1.52,1.52,0.0,45104,17.0,840.5,33342-0021-08,1.52,0.03,Levofloxacin Tab 250 MG,50,MACLEODS PHARMACEUTICALS,Levaquin,250MG
3.0,1.5,0.0,1.5,1.5,1.5,1.5,1.5,0.0,45123,7.7,256.35,23155-0758-09,1.5,0.02,Sertraline HCl Tab 50 MG,90,AVET PHARMACEUTICALS,Zoloft,50MG
7.0,22.150000000000002,3.837369354665453e-15,22.15,22.15,22.15,22.15,22.15,0.0,45142,59.4,0.0,70700-0189-22,22.15,0.22,Fluorouracil IV Soln 5 GM/100ML (50 MG/ML),100 ML,XIROMED,Adrucil,5GM/100ML
7.0,11.5,0.0,11.5,11.5,11.5,11.5,11.5,0.0,45144,29.7,0.0,70700-0188-22,11.5,0.23,Fluorouracil IV Soln 2.5 GM/50ML (50 MG/ML),50 ML,XIROMED,Efudex,2.5GM/50ML
7.0,34.0,0.0,34.0,34.0,34.0,34.0,34.0,0.0,45147,146.57,3686.0,42799-0922-02,34.0,0.07,Bisoprolol  Hydrochlorothiazide Tab 10-6.25 MG,500,EDENBRIDGE PHARMACEUTICALS,Ziac,10-6.25MG
3.0,8.05,0.0,8.05,8.05,8.05,8.05,8.05,0.0,45148,42.49,736.9,42799-0920-01,8.05,0.08,Bisoprolol  Hydrochlorothiazide Tab 2.5-6.25 MG,100,EDENBRIDGE PHARMACEUTICALS,Ziac,2.5-6.25MG
7.0,8.15,0.0,8.15,8.15,8.15,8.15,8.15,0.0,45149,42.49,737.2,42799-0922-01,8.15,0.08,Bisoprolol  Hydrochlorothiazide Tab 10-6.25 MG,100,EDENBRIDGE PHARMACEUTICALS,Ziac,10-6.25MG
3.0,37.99,0.0,37.99,37.99,37.99,37.99,37.99,0.0,45150,146.57,3684.5,42799-0920-02,37.99,0.08,Bisoprolol  Hydrochlorothiazide Tab 2.5-6.25 MG,500,EDENBRIDGE PHARMACEUTICALS,Ziac,2.5-6.25MG
7.0,1.68,0.0,1.68,1.68,1.68,1.68,1.68,0.0,45167,27.0,262.7,29300-0212-19,1.68,0.02,Irbesartan Tab 75 MG,90,UNICHEM PHARMACEUTICALS,Avapro,75MG
3.0,8.46,0.0,8.46,8.46,8.46,8.46,8.46,0.0,44949,32.9,0.0,68462-0499-76,8.46,1.41,Zolmitriptan Orally Disintegrating Tab 2.5 MG,6,GLENMARK PHARMACEUTICALS,Zomig,2.5MG
7.0,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,44940,16.11,97.7,33342-0404-10,2.5,0.03,Levothyroxine Sodium Tab 300 MCG,90,MACLEODS PHARMACEUTICALS,Synthroid,300MCG
7.0,21.819999999999997,3.837369354665453e-15,21.82,21.82,21.82,21.82,21.82,0.0,45722,236.7,1900.8,82685-0202-10,21.82,0.02,Digoxin Tab 250 MCG (0.25 MG),1000,OLIVA THERAPEUTICS,Lanoxin,250MCG
1.0,2.3000000000000003,,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.3000000000000003,2.3000000000000003,0.0,44938,12.49,72.52,33342-0402-10,2.3000000000000003,0.03,Levothyroxine Sodium Tab 175 MCG,90,MACLEODS PHARMACEUTICALS,Synthroid,175MCG
7.0,2.35,0.0,2.35,2.35,2.35,2.35,2.35,0.0,44707,25.58,0.0,68462-0181-47,2.35,0.05,Clotrimazole Cream 1%,45 GM,GLENMARK PHARMACEUTICALS,Femcare,1%
7.0,14.92,0.0,14.92,14.92,14.92,14.92,14.92,0.0,44725,65.0,440.1,68180-0523-06,14.92,0.5,Paliperidone Tab ER 24HR 1.5 MG,30,LUPIN PHARMACEUTICALS,Invega,1.5MG
1.0,579.0,,579.0,579.0,579.0,579.0,579.0,0.0,44740,1287.29,1544.75,69315-0286-06,579.0,9.65,Etravirine Tab 200 MG,60,LEADING PHARMA,Intelence,200MG
7.0,567.23,0.0,567.23,567.23,567.23,567.23,567.23,0.0,44741,1287.29,1544.75,69315-0285-20,567.23,4.73,Etravirine Tab 100 MG,120,LEADING PHARMA,Intelence,100MG
7.0,39.75,0.0,39.75,39.75,39.75,39.75,39.75,0.0,44743,300.06,375.08,00781-5641-01,39.75,0.4,Carbidopa-Levodopa-Entacapone Tabs 31.25-125-200 MG,100,SANDOZ,Stalevo,31.25-125-200MG
7.0,11.659999999999998,1.9186846773327266e-15,11.66,11.66,11.66,11.66,11.66,0.0,44749,103.65,498.92,23155-0134-01,11.66,0.12,Doxycycline Monohydrate Tab 75 MG,100,AVET PHARMACEUTICALS,Monodox,75MG
7.0,3.1499999999999995,4.796711693331816e-16,3.15,3.15,3.15,3.15,3.15,0.0,44762,14.11,121.28,43547-0421-10,3.15,0.03,Lisinopril  Hydrochlorothiazide Tab 20-12.5 MG,100,SOLCO HEALTHCARE,Zestoretic,20-12.5MG
1.0,2.49,,2.49,2.49,2.49,2.49,2.49,0.0,44766,9.45,112.04,43547-0420-10,2.49,0.02,Lisinopril  Hydrochlorothiazide Tab 10-12.5 MG,100,SOLCO HEALTHCARE,Zestoretic,10-12.5MG
7.0,3.5500000000000003,0.0,3.5500000000000003,3.5500000000000003,3.5500000000000003,3.5500000000000003,3.5500000000000003,0.0,44768,16.34,122.75,43547-0422-10,3.5500000000000003,0.04,Lisinopril  Hydrochlorothiazide Tab 20-25 MG,100,SOLCO HEALTHCARE,Zestoretic,20-25MG
7.0,13.950000000000001,1.9186846773327266e-15,13.95,13.95,13.95,13.95,13.95,0.0,44769,77.57,613.75,43547-0422-50,13.95,0.03,Lisinopril  Hydrochlorothiazide Tab 20-25 MG,500,SOLCO HEALTHCARE,Zestoretic,20-25MG
7.0,21.449999999999996,3.837369354665453e-15,21.45,21.45,21.45,21.45,21.45,0.0,44785,333.0,650.6,58657-0468-02,21.45,0.38,Sulfacetamide Sodium w/ Sulfur Cream 10-5%,57 GM,METHOD PHARMACEUTICALS,Virti-Sulf External Cream,10-5%
7.0,2.6900000000000004,4.796711693331816e-16,2.69,2.69,2.69,2.69,2.69,0.0,44786,9.99,13.79,58657-0322-50,2.69,0.05,Sodium Fluoride Soln 0.5 MG/ML F (from 1.1 MG/ML NaF),50 ML,METHOD PHARMACEUTICALS,Sigma,1.1 (0.5 F)MG/ML
7.0,24.5,0.0,24.5,24.5,24.5,24.5,24.5,0.0,44805,66.0,0.0,70700-0186-23,24.5,2.45,Fluorouracil IV Soln 500 MG/10ML (50 MG/ML),10 ML X 10,XIROMED,Adrucil,500MG/10ML
3.0,28.459999999999997,4.351167857633658e-15,28.46,28.46,28.46,28.46,28.46,0.0,44808,163.35,784.34,24979-0004-07,28.46,0.32,Donepezil Hydrochloride Tab 23 MG,90,UPSHER-SMITH,Aricept,23MG
7.0,307.5,0.0,307.5,307.5,307.5,307.5,307.5,0.0,44810,332.5,691.2,00121-0885-16,307.5,0.64,Prednisolone Soln 15 MG/5ML,480 ML,PHARMACEUTICAL ASSOCIATES,Prelone,15MG/5ML
7.0,4.1499999999999995,9.593423386663633e-16,4.15,4.15,4.15,4.15,4.15,0.0,44815,24.98,104.96,59746-0781-01,4.15,0.04,Loperamide HCl Cap 2 MG,100,JUBILANT CADISTA,Imodium,2MG
4.0,14.25,0.0,14.25,14.25,14.25,14.25,14.25,0.0,44816,124.9,524.8,59746-0781-05,14.25,0.03,Loperamide HCl Cap 2 MG,500,JUBILANT CADISTA,Imodium,2MG
7.0,425.0,0.0,425.0,425.0,425.0,425.0,425.0,0.0,44822,500.0,600.0,62135-0750-47,425.0,0.9,Hydroxyzine HCl Syrup 10 MG/5ML,473 ML,CHARTWELL RX,Atarax,10MG/5ML
7.0,15.950000000000001,1.9186846773327266e-15,15.95,15.95,15.95,15.95,15.95,0.0,44831,152.8,183.36,69680-0145-30,15.95,0.53,Pramipexole Dihydrochloride Tab ER 24HR 0.375 MG,30,VITRUVIAS THERAPEUTICS,Mirapex ER,0.375MG
1.0,71.2,,71.2,71.2,71.2,71.2,71.2,0.0,44833,115.6,168.52,72485-0630-05,71.2,14.24,Loteprednol Etabonate Ophth Gel 0.5%,5 GM,ARMAS PHARMACEUTICALS,Lotemax,0.5%
3.0,10.85,0.0,10.85,10.85,10.85,10.85,10.85,0.0,44846,96.0,995.4,67877-0510-90,10.85,0.12,Ezetimibe-Simvastatin Tab 10-80 MG,90,ASCEND LABORATORIES,Vytorin,10-80MG
4.0,2.69,0.0,2.69,2.69,2.69,2.69,2.69,0.0,44854,10.9,150.0,23155-0880-01,2.69,0.03,Lisinopril Tab 30 MG,100,AVET PHARMACEUTICALS,Zestril,30MG
7.0,3.41,0.0,3.41,3.41,3.41,3.41,3.41,0.0,44855,16.0,325.0,23155-0876-05,3.41,0.01,Lisinopril Tab 2.5 MG,500,AVET PHARMACEUTICALS,Zestril,2.5MG
7.0,7.619999999999999,9.593423386663633e-16,7.62,7.62,7.62,7.62,7.62,0.0,44856,46.0,960.0,23155-0877-10,7.62,0.01,Lisinopril Tab 5 MG,1000,AVET PHARMACEUTICALS,Zestril,5MG
7.0,0.9500000000000001,1.199177923332954e-16,0.95,0.95,0.95,0.95,0.95,0.0,44857,3.2,65.0,23155-0876-01,0.95,0.01,Lisinopril Tab 2.5 MG,100,AVET PHARMACEUTICALS,Zestril,2.5MG
4.0,151.47,0.0,151.47,151.47,151.47,151.47,151.47,0.0,44868,600.0,1534.4,42192-0626-16,151.47,0.32,Pyridostigmine Bromide Oral Soln 60 MG/5ML,473 ML,ACELLA PHARMACEUTICALS,Mestinon,60MG/5ML
7.0,37.25,0.0,37.25,37.25,37.25,37.25,37.25,0.0,44887,170.0,0.0,60505-0589-02,37.25,3.73,Brimonidine Tartrate-Timolol Maleate Ophth Soln 0.2-0.5%,10 ML,APOTEX,Combigan,0.2-0.5%
1.0,9.79,,9.79,9.79,9.79,9.79,9.79,0.0,44888,20.0,154.94,62559-0511-01,9.79,0.1,Indapamide Tab 2.5 MG,100,ANI  PHARMACEUTICALS,Lozol,2.5MG
1.0,9.79,,9.79,9.79,9.79,9.79,9.79,0.0,44889,18.0,142.12,62559-0510-01,9.79,0.1,Indapamide Tab 1.25 MG,100,ANI  PHARMACEUTICALS,Lozol,1.25MG
3.0,79.95,0.0,79.95,79.95,79.95,79.95,79.95,0.0,45183,79.5,400.0,00121-0874-16,79.95,0.17,Cetirizine HCl Oral Soln 1 MG/ML (5 MG/5ML),480 ML,PHARMACEUTICAL ASSOCIATES,Zyrtec,5MG/5ML
7.0,9.950000000000001,1.9186846773327266e-15,9.95,9.95,9.95,9.95,9.95,0.0,45190,31.59,678.3,64980-0580-09,9.95,0.11,Venlafaxine HCl Tab ER 24HR 150 MG (Base Equivalent),90,RISING PHARMACEUTICALS,Effexor XR,150MG
3.0,22.36,0.0,22.36,22.36,22.36,22.36,22.36,0.0,45221,198.65,300.98,13668-0487-50,22.36,0.45,Minocycline HCl Tab 100 MG,50,TORRENT PHARMACEUTICALS,Dynacin,100MG
3.0,39.95,0.0,39.95,39.95,39.95,39.95,39.95,0.0,45237,122.5,504.25,59651-0338-01,39.95,0.4,Minocycline HCl Tab 75 MG,100,AUROBINDO PHARMA,Minocin,75MG
7.0,7.259999999999999,9.593423386663633e-16,7.26,7.26,7.26,7.26,7.26,0.0,45535,43.2,3596.4,43547-0518-11,7.26,0.01,Quetiapine Fumarate Tab 25 MG,1000,SOLCO HEALTHCARE,Seroquel,25MG
