count,mean,std,min,25%,50%,75%,max,delta,itemId,ndc,price,description,manufacturer,strength
7.0,78.37,0.0,78.37,78.37,78.37,78.37,78.37,0.0,5597489,45802081696.0,78.37,CALC/BET OI 0.005-0.064% 60GM TOP,PADAGIS US LLC RX CS,0.005-0.064%
7.0,111.97000000000001,1.5349477418661813e-14,111.97,111.97,111.97,111.97,111.97,0.0,5597497,45802081601.0,111.97,CALC/BET OI 0.005-0.064%100GM TOP,PADAGIS US LLC RX CS,0.005-0.064%
7.0,4.37,0.0,4.37,4.37,4.37,4.37,4.37,0.0,5598214,69315031228.0,4.37,PROCTO-MED HC CR 2.5% 28GM,LEADING PHARMA LLC CS NCB,2.5%
7.0,53.97000000000001,1.5349477418661813e-14,53.97,53.97,53.97,53.97,53.97,0.0,5598537,70700027130.0,53.97,DEFERASIROX TB 360MG 30,XIROMED LLC CS,360MG
7.0,1.25,0.0,1.25,1.25,1.25,1.25,1.25,0.0,5652342,80681005700.0,1.25,NIACIN TB 100MG 100,MAJOR RUGBY LABS,100MG
7.0,9.37,0.0,9.37,9.37,9.37,9.37,9.37,0.0,5652334,11527075043.0,9.37,SODIUM FL 5000 PS 1.1% 100ML SMNT,PRASCO LABS CS,1.1%
7.0,9.37,0.0,9.37,9.37,9.37,9.37,9.37,0.0,5652326,11527073044.0,9.37,SODIUM FL 5000 PS 1.1% 100ML FRT,PRASCO LABS CS,1.1%
7.0,10.17,0.0,10.17,10.17,10.17,10.17,10.17,0.0,5598560,70700012285.0,10.17,VOLNEA TB 0.15-0.02/0.01MG 3X28,XIROMED LLC CS,0.15-0.02MG/0.01MG
7.0,9.97,0.0,9.97,9.97,9.97,9.97,9.97,0.0,5609011,60505131703.0,9.97,PAROXETINE HCL TB 25MG 30 CR,APOTEX CORP CS,25MG
7.0,3.1200000000000006,4.796711693331816e-16,3.12,3.12,3.12,3.12,3.12,0.0,5609383,80681000300.0,3.12,THEREMS MULTIVITAMIN TB 130,MAJOR RUGBY LABS,NOT AVAILABLE
7.0,43.57,0.0,43.57,43.57,43.57,43.57,43.57,0.0,5609045,62332034190.0,43.57,CANDESARTAN CILEXETIL TB 4MG 90,ALEMBIC PHARMACEUTICALS INC CS,4MG
7.0,6.980000000000002,1.9186846773327266e-15,6.98,6.98,6.98,6.98,6.98,0.0,5644778,80681006200.0,6.98,PROBIOTIC FORMULA CP 30 VCP,MAJOR RUGBY LABS,NOT AVAILABLE
7.0,11.070000000000002,1.9186846773327266e-15,11.07,11.07,11.07,11.07,11.07,0.0,5613542,42571023590.0,11.07,AMLOD/OLMES MEDOX TB 5-20MG 90,MICRO LABS USA INC CS,5-20MG
7.0,17.67,0.0,17.67,17.67,17.67,17.67,17.67,0.0,5613559,42571023790.0,17.67,AMLOD/OLMES MEDOX TB 5-40MG 90,MICRO LABS USA INC CS,5-40MG
7.0,13.870000000000001,1.9186846773327266e-15,13.87,13.87,13.87,13.87,13.87,0.0,5613567,42571023690.0,13.87,AMLOD/OLMES MEDOX TB 10-20MG 90,MICRO LABS USA INC CS,10-20MG
7.0,17.569999999999997,3.837369354665453e-15,17.57,17.57,17.57,17.57,17.57,0.0,5613575,42571023890.0,17.57,AMLOD/OLMES MEDOX TB 10-40MG 90,MICRO LABS USA INC CS,10-40MG
7.0,2.53,0.0,2.53,2.53,2.53,2.53,2.53,0.0,5614029,80681013500.0,2.53,ZINC 50MG ELEMENTAL  CP 220MG 100,MAJOR RUGBY LABS,220MG
7.0,23.400000000000002,3.837369354665453e-15,23.4,23.4,23.4,23.4,23.4,0.0,5614656,80681014800.0,23.4,MELATONIN TB 3MG 500,MAJOR RUGBY LABS,3MG
7.0,20.169999999999998,3.837369354665453e-15,20.17,20.17,20.17,20.17,20.17,0.0,5615414,59762500005.0,20.17,SULFASALAZINE TB 500MG 100,MYLAN PHARM CS,500MG
7.0,59.97000000000001,1.5349477418661813e-14,59.97,59.97,59.97,59.97,59.97,0.0,5615422,59762500006.0,59.97,SULFASALAZINE TB 500MG 300,MYLAN PHARM CS,500MG
7.0,6.47,0.0,6.47,6.47,6.47,6.47,6.47,0.0,5618251,80681009500.0,6.47,REGULOID PW 100% 369GM ORIG CRSE,MAJOR RUGBY LABS,100%
7.0,1.1899999999999997,2.398355846665908e-16,1.19,1.19,1.19,1.19,1.19,0.0,5644752,536128935.0,1.19,ACETAMIN/PHENYLEPH TB 325-5MG 24 CPLT,MAJOR RUGBY LABS,5-325MG
7.0,2.06,0.0,2.06,2.06,2.06,2.06,2.06,0.0,5618541,80681013100.0,2.06,VITAMIN D CP 125MCG 100,MAJOR RUGBY LAB CS,125MCG
7.0,2.57,0.0,2.57,2.57,2.57,2.57,2.57,0.0,5625660,65862070780.0,2.57,AMOXICILLIN PT 250MG/5ML 80ML BGM,AUROBINDO PHARMA USA CS,250MG/5ML
7.0,11.19,0.0,11.19,11.19,11.19,11.19,11.19,0.0,5644745,80681001100.0,11.19,VITAMIN E GC 180MG 300 SFG,MAJOR RUGBY LAB CS,180MG
7.0,17.37,0.0,17.37,17.37,17.37,17.37,17.37,0.0,5628136,69584061150.0,17.37,METHOCARBAMOL TB 500MG 500,OXFORD PHARMACEUTICALS LLC CS,500MG
7.0,8.75,0.0,8.75,8.75,8.75,8.75,8.75,0.0,5644695,80681013200.0,8.75,VITAMIN D TB 2000U 500 CALC,MAJOR RUGBY LAB CS,50MCG (2000U)
7.0,13.049999999999999,1.9186846773327266e-15,13.05,13.05,13.05,13.05,13.05,0.0,5644638,20555000300.0,13.05,OYSTER SH CALC TB 500MG 1000,MAJOR PHARMACEUTICALS CS,500MG
7.0,5.869999999999999,9.593423386663633e-16,5.87,5.87,5.87,5.87,5.87,0.0,5628144,69584061210.0,5.87,METHOCARBAMOL TB 750MG 100 CPLT,OXFORD PHARMACEUTICALS LLC CS,750MG
7.0,37.07,0.0,37.07,37.07,37.07,37.07,37.07,0.0,5628177,68180091173.0,37.07,MIBELAS 24 FE CW 1-0.02MG 3X28,LUPIN PHARMA INC CS NCBNET,1-0.02MG
7.0,1.4599999999999997,2.398355846665908e-16,1.46,1.46,1.46,1.46,1.46,0.0,5629308,80681005800.0,1.46,OYSTER SHELL CALCIUM TB 500MG 60,MAJOR RUGBY LAB CS,500MG
7.0,1.3900000000000001,2.398355846665908e-16,1.39,1.39,1.39,1.39,1.39,0.0,5644414,80681016800.0,1.39,VITAMIN D3 TB 25MCG 90,MAJOR RUGBY LAB CS,25MCG
7.0,64.97000000000001,1.5349477418661813e-14,64.97,64.97,64.97,64.97,64.97,0.0,5629944,50742065884.0,64.97,NORETHIN/ESTRAD TB 0.1-0.5MG 3X28,INGENUS PHARMACEUTICALS LLC CS,0.1-0.5MG
7.0,1.1899999999999997,2.398355846665908e-16,1.19,1.19,1.19,1.19,1.19,0.0,5633979,80681000500.0,1.19,CALCIUM TB 600MG 60,MAJOR RUGBY LAB CS,600MG
7.0,633.57,0.0,633.57,633.57,633.57,633.57,633.57,0.0,5641782,31722055612.0,633.57,LOPINVR/RITNVR TB 200-50MG 120,CAMBER PHARMA CS,200-50MG
7.0,7.47,0.0,7.47,7.47,7.47,7.47,7.47,0.0,5642202,43975032303.0,7.47,TOLTERODINE TART CP 4MG 30 ER,ANI PHARMACEUTICALS INC CS,4MG
7.0,42.17000000000001,7.674738709330906e-15,42.17,42.17,42.17,42.17,42.17,0.0,5644265,35573043302.0,42.17,KETOCONAZOLE TB 200MG 100,PRASCO LABS CS,200MG
7.0,15.269999999999998,1.9186846773327266e-15,15.27,15.27,15.27,15.27,15.27,0.0,5644257,35573043330.0,15.27,KETOCONAZOLE TB 200MG 30,PRASCO LABS CS,200MG
7.0,35.97,0.0,35.97,35.97,35.97,35.97,35.97,0.0,5643887,50111045002.0,35.97,TRAZODONE TB 150MG 500,TEVA PHARMA CS,150MG
7.0,4.07,0.0,4.07,4.07,4.07,4.07,4.07,0.0,5595103,33342033380.0,4.07,TRIAMCIN ACET OI 0.1% 80GM TOP,MACLEODS PHARMA USA INC CS,0.1%
7.0,184.87000000000003,3.0698954837323625e-14,184.87,184.87,184.87,184.87,184.87,0.0,5644984,93372755.0,184.87,DICLOFENAC EPOLAMINE AP 1.3% 6X5,TEVA PHARMA CS,1.3%
7.0,7.68,0.0,7.68,7.68,7.68,7.68,7.68,0.0,5651716,536112925.0,7.68,ACNE MEDICATION GL 2.5% 60GM,MAJOR RUGBY LABS,2.5%
7.0,4.79,0.0,4.79,4.79,4.79,4.79,4.79,0.0,5645072,80681005500.0,4.79,FISH OIL GC 1200MG 100 SFG,MAJOR RUGBY LABS,1200MG
7.0,173.56999999999996,3.0698954837323625e-14,173.57,173.57,173.57,173.57,173.57,0.0,5609227,69097052734.0,173.57,ESOMEPRAZOLE OSUS PK 10MG 30UD DR,CIPLA USA INC CS,10MG
7.0,1.82,0.0,1.82,1.82,1.82,1.82,1.82,0.0,5609342,80681000200.0,1.82,ZINC TB 50MG 100 G/F,MAJOR RUGBY LABS,50MG
7.0,54.47000000000001,1.5349477418661813e-14,54.47,54.47,54.47,54.47,54.47,0.0,5642608,23155076701.0,54.47,TETRACYCLINE CP 500MG 100,AVET PHARMA INC CS,500MG
7.0,21.97,0.0,21.97,21.97,21.97,21.97,21.97,0.0,5609409,23155019401.0,21.97,NIFEDIPINE CP 10MG 100 SFG,AVET PHARMA INC CS,10MG
7.0,2.73,0.0,2.73,2.73,2.73,2.73,2.73,0.0,5650296,20555000500.0,2.73,CALCIUM CARBONATE TB 600MG 150,MAJOR PHARMACEUTICALS CS,600MG
7.0,24.75,0.0,24.75,24.75,24.75,24.75,24.75,0.0,5649934,2773701.0,24.75,INS LISPRO MD 100U/ML 10ML,ELI LILLY AND COMPANY,100U/ML
7.0,1.4700000000000002,2.398355846665908e-16,1.47,1.47,1.47,1.47,1.47,0.0,5610209,20555000100.0,1.47,VITAMIN C TB 250MG 100,MAJOR PHARMACEUTICALS CS,250MG
7.0,21.37,0.0,21.37,21.37,21.37,21.37,21.37,0.0,5610712,59762010405.0,21.37,SULFASALAZINE DR TB 500MG 100,MYLAN PHARM CS,500MG
7.0,54.37,0.0,54.37,54.37,54.37,54.37,54.37,0.0,5610829,76385013101.0,54.37,PINDOLOL TB 5MG 100,BAYSHORE PHARMACEUTICAL LLC CS,5MG
7.0,78.67,0.0,78.67,78.67,78.67,78.67,78.67,0.0,5610837,76385013201.0,78.67,PINDOLOL TB 10MG 100,BAYSHORE PHARMACEUTICAL LLC CS,10MG
7.0,157.53,0.0,157.53,157.53,157.53,157.53,157.53,0.0,5649926,2822259.0,157.53,INS LISPRO SY 100U/ML 5X3 KWIKPEN,ELI LILLY AND COMPANY,100U/ML
7.0,591.7699999999999,1.227958193492945e-13,591.77,591.77,591.77,591.77,591.77,0.0,5649918,63304058360.0,591.77,FOSAMPRENAVIR CALC TB 700MG 60,SUN PHARMACEUTICAL CS,700MG
7.0,322.07,0.0,322.07,322.07,322.07,322.07,322.07,0.0,5649645,60505619702.0,322.07,SIROLIMUS SL 1MG/ML 60ML ORL,APOTEX CORP CS,1MG/ML
7.0,176.87000000000003,3.0698954837323625e-14,176.87,176.87,176.87,176.87,176.87,0.0,5610936,69097031953.0,176.87,BUDESONIDE AH 0.5MG/2ML 30X2ML,CIPLA USA INC CS,0.5MG/2ML
7.0,36.17000000000001,7.674738709330906e-15,36.17,36.17,36.17,36.17,36.17,0.0,5611785,51672421509.0,36.17,METRONIDAZOLE GL 1% 55GM TOP PMP,TARO PHARMACEUTICALS USA CS,1%
7.0,63.47000000000001,1.5349477418661813e-14,63.47,63.47,63.47,63.47,63.47,0.0,5611843,59762010406.0,63.47,SULFASALAZINE DR TB 500MG 300 EC,MYLAN PHARM CS,500MG
7.0,2.26,0.0,2.26,2.26,2.26,2.26,2.26,0.0,5612205,80681011200.0,2.26,MULTIVITAMIN W/ZINC TB 60 STRESS,MAJOR RUGBY LABS,NOT AVAILABLE
7.0,245.86999999999995,6.139790967464725e-14,245.87,245.87,245.87,245.87,245.87,0.0,5649355,517044001.0,245.87,ESTRADIOL VAL MD 40MG/ML 5ML,AMERICAN REGENT INC,40MG/ML
7.0,13.769999999999998,1.9186846773327266e-15,13.77,13.77,13.77,13.77,13.77,0.0,5612296,60505131603.0,13.77,PAROXETINE HCL TB 12.5MG 30 CR,APOTEX CORP CS,12.5MG
7.0,1.1899999999999997,2.398355846665908e-16,1.19,1.19,1.19,1.19,1.19,0.0,5613229,904699446.0,1.19,GAS RELIEF GC 125MG 30 SFG,MAJOR PHARMACEUTICALS,125MG
7.0,148.17,0.0,148.17,148.17,148.17,148.17,148.17,0.0,5649348,517042001.0,148.17,ESTRADIOL VAL MD 20MG/ML 5ML,AMERICAN REGENT INC,20MG/ML
7.0,11.070000000000002,1.9186846773327266e-15,11.07,11.07,11.07,11.07,11.07,0.0,5648670,62332025230.0,11.07,AZITHROMYCIN TB 500MG 30 CPLT,ALEMBIC PHARMACEUTICALS INC CS,500MG
7.0,46.46999999999999,7.674738709330906e-15,46.47,46.47,46.47,46.47,46.47,0.0,5647292,64980043501.0,46.47,MIDODRINE HCL TB 10MG 100,RISING PHARMA HOLDINGS INC CS,10MG
7.0,6.519999999999998,1.9186846773327266e-15,6.52,6.52,6.52,6.52,6.52,0.0,5646591,80681004301.0,6.52,REGULOID PW 284GM ORIG SMTH SF,MAJOR RUGBY LABS,NOT AVAILABLE
7.0,3.73,0.0,3.73,3.73,3.73,3.73,3.73,0.0,5613252,80681015700.0,3.73,VITAMIN B COMPLEX TB 100 W/VITA C,MAJOR RUGBY LAB CS,NOT AVAILABLE
7.0,10.47,0.0,10.47,10.47,10.47,10.47,10.47,0.0,5645650,70010000201.0,10.47,COLCHICINE TB 0.6MG 100 CPLT,GRANULES PHARMACEUTICALS CS,0.6MG
7.0,2.41,0.0,2.41,2.41,2.41,2.41,2.41,0.0,5645106,80681013700.0,2.41,CALCIUM/D3 CW500MG-400U 60 LMN/LM,MAJOR RUGBY LABS,500MG-400U
7.0,1.4700000000000002,2.398355846665908e-16,1.47,1.47,1.47,1.47,1.47,0.0,1000363,51672127501.0,1.47,CLOTRIMAZOLE CR 1% 15GM,TARO PHARMACEUTICALS USA CS,1%
7.0,1.7699999999999998,2.398355846665908e-16,1.77,1.77,1.77,1.77,1.77,0.0,5589932,781809003.0,1.77,AZITHROMYCIN TB 500MG 3UU,SANDOZ CS,500MG
7.0,1.3699999999999999,2.398355846665908e-16,1.37,1.37,1.37,1.37,1.37,0.0,5595095,33342033315.0,1.37,TRIAMCIN ACET OI 0.1% 15GM TOP,MACLEODS PHARMA USA INC CS,0.1%
7.0,20.47,0.0,20.47,20.47,20.47,20.47,20.47,0.0,5595087,33342033154.0,20.47,TRIAMCIN ACET OI 0.025% 454GM TOP,MACLEODS PHARMA USA INC CS,0.025%
7.0,21.569999999999997,3.837369354665453e-15,21.57,21.57,21.57,21.57,21.57,0.0,5568464,50228012405.0,21.57,CLOPIDOGREL TB 75MG 500,SCIEGEN PHARMACEUTICALS INC CS,75MG
7.0,5.369999999999999,9.593423386663633e-16,5.37,5.37,5.37,5.37,5.37,0.0,5568456,50228012490.0,5.37,CLOPIDOGREL TB 75MG 90,SCIEGEN PHARMACEUTICALS INC CS,75MG
7.0,23.270000000000003,3.837369354665453e-15,23.27,23.27,23.27,23.27,23.27,0.0,5568423,64380088504.0,23.27,CINACALCET HCL TB 90MG 30,STRIDES PHARMA INC CS NCBNET,90MG
7.0,14.47,0.0,14.47,14.47,14.47,14.47,14.47,0.0,5568415,64380088404.0,14.47,CINACALCET HCL TB 60MG 30,STRIDES PHARMA INC CS NCBNET,60MG
7.0,7.97,0.0,7.97,7.97,7.97,7.97,7.97,0.0,5568407,64380088304.0,7.97,CINACALCET HCL TB 30MG 30,STRIDES PHARMA INC CS NCBNET,30MG
7.0,13.569999999999997,3.837369354665453e-15,13.57,13.57,13.57,13.57,13.57,0.0,5568175,70752010212.0,13.57,ALBUTEROL SULF SR 2MG/5ML 473ML,QUAGEN PHARMA CS,2MG/5ML
7.0,32.97,0.0,32.97,32.97,32.97,32.97,32.97,0.0,5567094,42806071505.0,32.97,BENZONATATE GC 200MG 500 SFG,EPIC PHARMA LLC CS,200MG
7.0,53.97000000000001,1.5349477418661813e-14,53.97,53.97,53.97,53.97,53.97,0.0,5565775,57237022105.0,53.97,PIOGLITAZONE HCL TB 45MG 500,RISING PHARMA HOLDINGS INC CS,45MG
7.0,32.97,0.0,32.97,32.97,32.97,32.97,32.97,0.0,5565700,65162099708.0,32.97,DOTTI AP 0.1MG/24H 8,AMNEAL PHARMACEUTICALS LLC CS,0.1MG/24HR
7.0,13.47,0.0,13.47,13.47,13.47,13.47,13.47,0.0,5565270,67877054468.0,13.47,CEPHALEXIN PT 125MG/5ML 200ML STB,ASCEND LABORATORIES CS,125MG/5ML
7.0,7.170000000000001,9.593423386663633e-16,7.17,7.17,7.17,7.17,7.17,0.0,5565262,67877054488.0,7.17,CEPHALEXIN PT 125MG/5ML 100ML STB,ASCEND LABORATORIES CS,125MG/5ML
7.0,6.869999999999999,9.593423386663633e-16,6.87,6.87,6.87,6.87,6.87,0.0,5565049,42571023830.0,6.87,AMLOD/OLMES MEDOX TB 10-40MG 30,MICRO LABS USA INC CS,10-40MG
7.0,207.17000000000002,3.0698954837323625e-14,207.17,207.17,207.17,207.17,207.17,0.0,5564562,62559083055.0,207.17,VANCOMYCIN HCL PT 250MG/5ML 150ML,ANI PHARMACEUTICALS INC CS,250MG/5ML
7.0,160.27,0.0,160.27,160.27,160.27,160.27,160.27,0.0,5564554,62559083080.0,160.27,VANCOMYCIN HCL PT 250MG/5ML 80ML,ANI PHARMACEUTICALS INC CS,250MG/5ML
7.0,1.82,0.0,1.82,1.82,1.82,1.82,1.82,0.0,5564117,904674759.0,1.82,IBUPROFEN TB 200MG 100,MAJOR PHARMACEUTICALS CS,200MG
7.0,51.769999999999996,7.674738709330906e-15,51.77,51.77,51.77,51.77,51.77,0.0,5568597,13811071910.0,51.77,NITROFURANTOIN MACRO CP 100MG 100,TRIGEN LABS INC CS NCBNET,100MG
7.0,9.17,0.0,9.17,9.17,9.17,9.17,9.17,0.0,5569918,23155002305.0,9.17,BUSPIRONE HCL TB 5MG 500,AVET PHARMA INC CS,5MG
7.0,2.9699999999999998,4.796711693331816e-16,2.97,2.97,2.97,2.97,2.97,0.0,5570577,59651003212.0,2.97,IBUPROFEN SS 100MG/5ML 120ML BRY,AUROBINDO PHARMA USA CS,100MG/5ML
7.0,5.2700000000000005,9.593423386663633e-16,5.27,5.27,5.27,5.27,5.27,0.0,5571724,65162027210.0,5.27,SULFA/TMP TB 800-160MG 100,AMNEAL PHARMACEUTICALS LLC CS,800-160MG
7.0,37.07,0.0,37.07,37.07,37.07,37.07,37.07,0.0,5573001,65162098908.0,37.07,DOTTI AP 0.025MG/24H 8,AMNEAL PHARMACEUTICALS LLC CS,0.025MG/24HR
7.0,7.170000000000001,9.593423386663633e-16,7.17,7.17,7.17,7.17,7.17,0.0,5572458,57237022090.0,7.17,PIOGLITAZONE HCL TB 30MG 90,RISING PHARMA HOLDINGS INC CS,30MG
7.0,23.669999999999998,3.837369354665453e-15,23.67,23.67,23.67,23.67,23.67,0.0,5572441,57237021905.0,23.67,PIOGLITAZONE HCL TB 15MG 500,RISING PHARMA HOLDINGS INC CS,15MG
7.0,5.170000000000001,9.593423386663633e-16,5.17,5.17,5.17,5.17,5.17,0.0,5572433,57237021990.0,5.17,PIOGLITAZONE HCL TB 15MG 90,RISING PHARMA HOLDINGS INC CS,15MG
7.0,5.07,0.0,5.07,5.07,5.07,5.07,5.07,0.0,5571955,536120215.0,5.07,LIDOCAINE PRLF AP 4% 5 TOP MS,MAJOR RUGBY LABS,4%
7.0,24.37,0.0,24.37,24.37,24.37,24.37,24.37,0.0,5571732,65162027250.0,24.37,SULFA/TMP TB 800-160MG 500,AMNEAL PHARMACEUTICALS LLC CS,800-160MG
7.0,20.669999999999998,3.837369354665453e-15,20.67,20.67,20.67,20.67,20.67,0.0,5571716,65162027150.0,20.67,SULFA/TMP TB 400-80MG 500,AMNEAL PHARMACEUTICALS LLC CS,400-80MG
7.0,14.870000000000001,1.9186846773327266e-15,14.87,14.87,14.87,14.87,14.87,0.0,5570809,70436002980.0,14.87,VORICONAZOLE PR 200MG PF LF,SLATE RUN PHARMACEUTICALS LLC,200MG
7.0,5.670000000000001,9.593423386663633e-16,5.67,5.67,5.67,5.67,5.67,0.0,5571708,65162027110.0,5.67,SULFA/TMP TB 400-80MG 100,AMNEAL PHARMACEUTICALS LLC CS,400-80MG
7.0,101.66999999999999,1.5349477418661813e-14,101.67,101.67,101.67,101.67,101.67,0.0,5571542,378808545.0,101.67,TRETINOIN GL 0.01% 45GM TOP,MYLAN PHARM CS,0.01%
7.0,35.07,0.0,35.07,35.07,35.07,35.07,35.07,0.0,5571534,378808515.0,35.07,TRETINOIN GL 0.01% 15GM TOP,MYLAN PHARM CS,0.01%
7.0,40.57,0.0,40.57,40.57,40.57,40.57,40.57,0.0,5571179,45802059701.0,40.57,CLINDAMY/BENZOYL GL 1.2-2.5% 50GM,PADAGIS US LLC RX CS,1.2-2.5%
7.0,13.269999999999998,1.9186846773327266e-15,13.27,13.27,13.27,13.27,13.27,0.0,5571104,23155002405.0,13.27,BUSPIRONE HCL TB 10MG 500,AVET PHARMA INC CS,10MG
7.0,3.1699999999999995,4.796711693331816e-16,3.17,3.17,3.17,3.17,3.17,0.0,5571096,23155002506.0,3.17,BUSPIRONE HCL TB 15MG 60 CPLT,AVET PHARMA INC CS,15MG
7.0,1.9700000000000002,2.398355846665908e-16,1.97,1.97,1.97,1.97,1.97,0.0,5563358,781808926.0,1.97,AZITHROMYCIN TB 250MG 6UU,SANDOZ CS,250MG
7.0,18.27,0.0,18.27,18.27,18.27,18.27,18.27,0.0,5563085,42571027560.0,18.27,DALFAMPRIDINE TB 10MG 60 ER,MICRO LABS USA INC CS,10MG
7.0,5.670000000000001,9.593423386663633e-16,5.67,5.67,5.67,5.67,5.67,0.0,5563077,67877054588.0,5.67,CEPHALEXIN PT 250MG/5ML 100ML STB,ASCEND LABORATORIES CS,250MG/5ML
7.0,3.77,0.0,3.77,3.77,3.77,3.77,3.77,0.0,5559802,68180096901.0,3.77,LEVOTHYROXINE TB 100MCG 100,LUPIN PHARMA INC CS NCBNET,100MCG
7.0,5.7700000000000005,9.593423386663633e-16,5.77,5.77,5.77,5.77,5.77,0.0,5559950,68180097401.0,5.77,LEVOTHYROXINE TB 175MCG 100,LUPIN PHARMA INC CS NCBNET,175MCG
7.0,6.07,0.0,6.07,6.07,6.07,6.07,6.07,0.0,5559943,68180097301.0,6.07,LEVOTHYROXINE TB 150MCG 100,LUPIN PHARMA INC CS NCBNET,150MCG
7.0,5.97,0.0,5.97,5.97,5.97,5.97,5.97,0.0,5559935,68180097201.0,5.97,LEVOTHYROXINE TB 137MCG 100,LUPIN PHARMA INC CS NCBNET,137MCG
7.0,5.869999999999999,9.593423386663633e-16,5.87,5.87,5.87,5.87,5.87,0.0,5559836,68180097101.0,5.87,LEVOTHYROXINE TB 125MCG 100,LUPIN PHARMA INC CS NCBNET,125MCG
7.0,5.670000000000001,9.593423386663633e-16,5.67,5.67,5.67,5.67,5.67,0.0,5559828,68180097001.0,5.67,LEVOTHYROXINE TB 112MCG 100,LUPIN PHARMA INC CS NCBNET,112MCG
7.0,41.46999999999999,7.674738709330906e-15,41.47,41.47,41.47,41.47,41.47,0.0,5559810,68180096903.0,41.47,LEVOTHYROXINE TB 100MCG 1000,LUPIN PHARMA INC CS NCBNET,100MCG
7.0,3.670000000000001,9.593423386663633e-16,3.67,3.67,3.67,3.67,3.67,0.0,5559794,68180096801.0,3.67,LEVOTHYROXINE TB 88MCG 100,LUPIN PHARMA INC CS NCBNET,88MCG
7.0,394.27,0.0,394.27,394.27,394.27,394.27,394.27,0.0,5560271,378805660.0,394.27,HALCINONIDE CR 0.1% 60GM TOP,MYLAN PHARM CS,0.1%
7.0,40.77,0.0,40.77,40.77,40.77,40.77,40.77,0.0,5559778,68180096703.0,40.77,LEVOTHYROXINE TB 75MCG 1000,LUPIN PHARMA INC CS NCBNET,75MCG
7.0,3.8700000000000006,4.796711693331816e-16,3.87,3.87,3.87,3.87,3.87,0.0,5559760,68180096701.0,3.87,LEVOTHYROXINE TB 75MCG 100,LUPIN PHARMA INC CS NCBNET,75MCG
7.0,32.17000000000001,7.674738709330906e-15,32.17,32.17,32.17,32.17,32.17,0.0,5559752,68180096603.0,32.17,LEVOTHYROXINE TB 50MCG 1000,LUPIN PHARMA INC CS NCBNET,50MCG
7.0,31.770000000000003,3.837369354665453e-15,31.77,31.77,31.77,31.77,31.77,0.0,5559745,68180096503.0,31.77,LEVOTHYROXINE TB 25MCG 1000,LUPIN PHARMA INC CS NCBNET,25MCG
7.0,2.9699999999999998,4.796711693331816e-16,2.97,2.97,2.97,2.97,2.97,0.0,5559737,68180096501.0,2.97,LEVOTHYROXINE TB 25MCG 100,LUPIN PHARMA INC CS NCBNET,25MCG
7.0,10.72,0.0,10.72,10.72,10.72,10.72,10.72,0.0,5559422,10006073118.0,10.72,REGULOID PW 426GM ORANGE SF,MAJOR RUGBY LABS,NOT AVAILABLE
7.0,5.670000000000001,9.593423386663633e-16,5.67,5.67,5.67,5.67,5.67,0.0,5559968,68180097501.0,5.67,LEVOTHYROXINE TB 200MCG 100,LUPIN PHARMA INC CS NCBNET,200MCG
7.0,3.77,0.0,3.77,3.77,3.77,3.77,3.77,0.0,5560297,68180096601.0,3.77,LEVOTHYROXINE TB 50MCG 100,LUPIN PHARMA INC CS NCBNET,50MCG
7.0,111.27999999999999,1.5349477418661813e-14,111.28,111.28,111.28,111.28,111.28,0.0,5562962,904698640.0,111.28,MUCUS RELIEF TB 600MG 500 ER,MAJOR PHARMACEUTICALS,600MG
7.0,8.269999999999998,1.9186846773327266e-15,8.27,8.27,8.27,8.27,8.27,0.0,5561592,65862093988.0,8.27,AUROVELA 1/20 TB 1-0.02MG 3X21,AUROBINDO PHARMA USA CS,1-0.02MG
7.0,3.48,0.0,3.48,3.48,3.48,3.48,3.48,0.0,5562954,536121195.0,3.48,DIBUCAINE OI 1% 28GM TOP,MAJOR RUGBY LABS,1%
7.0,35.97,0.0,35.97,35.97,35.97,35.97,35.97,0.0,5562749,703024501.0,35.97,TRIAMCIN ACETON MD 40MG/ML 10ML,TEVA PHARM USA,40MG/ML
7.0,12.570000000000002,1.9186846773327266e-15,12.57,12.57,12.57,12.57,12.57,0.0,5562202,67877054568.0,12.57,CEPHALEXIN PT 250MG/5ML 200ML STB,ASCEND LABORATORIES CS,250MG/5ML
7.0,130.67,0.0,130.67,130.67,130.67,130.67,130.67,0.0,5562012,70069040301.0,130.67,BIMATOPROST DR 0.03% 7.5ML OPTH,SOMERSET PHARMA LLC,0.03%
7.0,4.55,0.0,4.55,4.55,4.55,4.55,4.55,0.0,5561899,904685289.0,4.55,LORATADINE TB 10MG 90 24H ND,MAJOR PHARMACEUTICALS CS,10MG
7.0,15.870000000000001,1.9186846773327266e-15,15.87,15.87,15.87,15.87,15.87,0.0,5561600,55111078401.0,15.87,FEXOFENADINE HCL TB 180MG 100 24H,DR REDDYS LABS INC CS,180MG
7.0,8.07,0.0,8.07,8.07,8.07,8.07,8.07,0.0,5561063,68180097601.0,8.07,LEVOTHYROXINE TB 300MCG 100,LUPIN PHARMA INC CS NCBNET,300MCG
7.0,48.46999999999999,7.674738709330906e-15,48.47,48.47,48.47,48.47,48.47,0.0,5560453,68180097203.0,48.47,LEVOTHYROXINE TB 137MCG 1000,LUPIN PHARMA INC CS NCBNET,137MCG
